Python开发工程师,深圳市风云实业有限公司,成都-青羊区,0.8-1.3万/月,04-03,"['成都-青羊区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,150-500人,"通信/电信/网络设备,互联网/电子商务",岗位职责：使用python进行相关模块具体的软件开发工作；任职要求：1. 熟悉python语言，熟悉常用库的使用，熟悉Django、tornado、web.py等web框架中的一种2. 精通HTML/XHTML、CSS等网页制作技术，熟悉页面架构和布局；3. 对JavaScript、JavaScript语言核心技术DOM、BOM、Ajax、JSON等有了解；4. 熟练使用Linux系统，对算法、数据结构以及后台开发(C/C++/PHP/Java等)有一定了解；5. 有丰富的关于Web标准、易用性、浏览器端原理以及网站性能等方面的知识，对表现与数据分离、Web语义化等有深刻理解6. 对web技术发展有强烈兴趣，有良好的学习能力和强烈的进取心；7. 良好的沟通与表达能力、思路清晰，较强的动手能力与逻辑分析能力，对工作和生活充满了热情。                                                        职能类别：Python开发工程师                                        关键字：pythonSQL                            微信分享
Python高级开发工程师,上海轩田工业设备有限公司,西安-高新技术...,1-1.5万/月,04-03,"['西安-高新技术产业开发区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,150-500人,机械/设备/重工,1.负责服务端开发2.能够充分理解架构思想并实现3.持续对系统架构进行改造和优化4.撰写系统设计文档任职资格：1.三年以上开发经验，二年以上的Python开发经验2.具备良好的基本功，熟练使用基本的数据结构和算法3.具备良好的编码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低4.熟练掌握Flask，Sqlalchemy框架，深入理解框架实现原理及特性5.熟练使用python的常用库6.熟练掌握一种以上非关系型数据库，如Redis，理解其使用场景及限制7.熟练Linux基本操作8.熟悉Python的高级特性，深入理解各种设计模式和应用场景9.熟悉前后端分离开发模式10.熟悉TDD（测试驱动开发）11.熟悉Git版本管理工具其他要求：1.无障碍阅读英文帮助文档2.可适应偶尔出差                                                        职能类别：高级软件工程师大数据开发工程师                                        关键字：开发工程师软件工程师                            微信分享
PHP PYTHON 开发工程师,广州市广农数链信息科技有限公司,广州-天河区,13-18万/年,04-03,"['广州-天河区\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,互联网/电子商务,ＰＨＰ兼 Python 开发工程师岗位职责：1.负责公司商城pc、wap及微信端的系统功能开发及维护。2.负责代码编写，单元测试和bug修复工作；3.参与需求分析、设计与实现；任职要求：1、精通PHP；2、熟悉PYTHON；                                                        职能类别：软件工程师                                        微信分享
Python工程师,深圳市安络科技有限公司,深圳,1.2-2万/月,04-03,"['深圳\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,150-500人,计算机服务(系统、数据服务、维修),职位描述：1、负责后台服务系统设计、开发和维护工作；2、参与项目需求分析、联调以及测试工作；3、保证产品的快速迭代和后端服务质量.岗位要求：1、3年以上Python开发经验2、熟悉Django/Flask/Tornado等(一种或多种)WEB开发框架3、熟悉Unix/Linux操作系统下的开发、部署等4、熟悉常见的数据库，如PostgreSQL、MySQL、SQLServer、Redis等一种或多种5、代码风格良好，有静态语言（C/C++、Java、C#、Golang等）开发经验优先6、熟悉版本管理流程，熟悉git/svn版本管理工具;7、善于学习，具有分析和解决问题的能力，有攻关疑难问题的强烈兴趣.                                                        职能类别：高级软件工程师                                        关键字：python                            微信分享
python自动化测试工程师（实习）,深圳市银河通信科技有限公司,深圳,0.8-1万/月,04-03,"['深圳\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,,通信/电信/网络设备,主要岗位职责：1、根据软件需求，设计测试用例，执行测试，跟踪管理测试缺陷，编写测试报告，评估测试结果；2、乐于沟通，督促开发部门解决问题，修正测试中发现的缺陷，完善软件功能；3、完成对产品的集成测试与系统测试，对产品的软件功能、性能及其它方面测试；4、完成领导安排的其他测试任务；5、有接口和性能测试经验的需要编写测试脚本，进行接口测试、性能测试等；6、测试的同级评审以及初级测试人员的工作指导；7、测试工具的应用、测试工作分析评估；8、测试技术和测试工具的研究及引入。岗位要求： 1、本科及以上学历，计算机相关专业。精通Loadrunner、jmeter及性能测试技术，能够编写相应测试脚本，使用Loadrunner（或其他性能测试工具）测试过复杂应用者优先；2、精通Python，熟悉至少一种高级开发语言，如：C#，Java，PHP，html、JS等；3、5年以上测试经验，熟悉基本测试流程、开发流程，至少存在3-5个项目的实操经验，能够独立测试；4、精通至少一种自动化测试工具，如：QTP/UFT，Selenium，Robot Framework等，可熟练编写测试脚本；5、需掌握数据库操作语言mysql、SqlServer以及掌握常用的Linux命令；6、有大型集群、高负载项目测试经验；7、拥有良好团队意识，责任心强，态度积极，善于沟通，抗压能力强。                                                        职能类别：自动化测试                                        微信分享
Python高级开发工程师,上海答派体育文化发展有限公司,上海-青浦区,1.3-2.5万/月,04-03,"['上海-青浦区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",外资（非欧美）,50-150人,"互联网/电子商务,娱乐/休闲/体育","1、负责公司用户端业务接口的功能开发和代码维护，能独立完成子系统和功能模块开发，编写完整的接口文档；  2、根据需求制定技术方案，项目计划以及开发,学习研究***，并将之应用到工作当中  3、根据产品需求，进行系统设计和编码, 持续对系统架构进行改造和优化  4、具备良好的编码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；     岗位要求：  1、3年及以上Python开发经验，熟练Flask，Django, Sanic, Sqlalchemy，Celery等主流框架, 深入理解框架实现原理及特性, 熟练使用python的常用库, 熟悉网络爬虫  2、熟悉Internet常用协议，如HTTP、TCP/IP、熟悉MySQL、Redis等，具备数据库应用、设计能力  3、理解并能应用RESTFul规范,具备较强的编程能力和良好的编码风格  4、熟练掌握Python语言及web相关技术栈  5、善于团队合作与管理，对新技术有强烈的探索欲望，责任心强，能够承受工作压力，有强烈的责任心  6、了解异步框架Async,集群与负载均衡,消息中间件等技术                                                            职能类别：高级软件工程师软件工程师                                        关键字：异步框架Async                            微信分享"
Python高级开发工程师,山东中财税审科技股份有限公司,潍坊,0.8-1万/月,04-03,"['潍坊\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,计算机软件,有大型项目开发经验，熟练掌握数据分析和机器学习                                                        职能类别：机器学习工程师                                        关键字：Python                            微信分享
Python游戏研发实习,西安吉祥果信息科技有限公司,成都-武侯区,3-4.5千/月,04-03,"['成都-武侯区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,娱乐/休闲/体育,"岗位描述：1. 根据功能需求和设计方案进行开发，完成代码的编写和调试工作。2. 参与业务的需求讨论, 制订技术解决方案。3. 负责服务器端系统架构、性能、安全、扩展等优化的设计和实现4. 负责服务器端的持续迭代优化工作任职要求：1.专科以上学历，有一年项目经验优先。2. 掌握一种或多种脚本语言（Javascript、Python、PHP等），熟悉 Django、Tornado 等框架者优先。3. 熟练使用MySQL、NoSQL存储系统, 熟练使用Redis优先。4. 具有良好的团队合作意识, 良好的沟通表达能力，踏实肯干，认真负责。5. 熟悉 Unix/Linux 环境，使用云服务(阿里云、腾讯云)开发和部署者优先。6. 熟悉 GIT / SVN 版本控制系统者优先。7. 熟悉设计模式，熟悉常用的数据结构和算法, 掌握面向对象开发思想。工作待遇：1、补贴福利:无责任底薪+绩效奖金，年底计发双薪，整年计发十三薪。2、薪酬福利：为员工提供富有竞争力的薪酬体系并每年对员工进行年度薪酬调整。3、社会保险：公司为员工统一购买医疗保险、工伤保险、养老保险、生育保险、失业保险、医疗保险及住房公积金。4、晋升机制：公司设立良好的晋升机制并提供内部招聘、职位轮换机会。5、成长与职业发展：人力资源部为所有岗位建立了成长模式和职业发展通道，并以顾问形式为员工提供成长建议。6、节日贺礼：公司在传统佳节派发节日礼品以增添节日气氛。7、生日派对：员工过生日公司生日派对及贺卡以表祝福。8、公司给予员工生活关怀，公司设有茶水间，休息阳台和员工休息室，提供零食柜，咖啡吧台、微波炉，冰箱等。8. 有很强的分析问题和解决问题的实践动手能力。                                                        职能类别：软件工程师                                        关键字：游戏python                            微信分享"
Python开发工程师,赞同科技股份有限公司,南京,6-8千/月,04-03,"['南京\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",【岗位职责】1、服从项目经理分配并负责银行软件项目开发；2、能与项目组成员、业务测试人员进行有效沟通；【职位要求】1、本科以上学历，计算机及相关专业毕业；2、一年以上的python软件开发经验，1年以上的金融行业软件开发经验优先；3、 具有良好的团队合作精神；具有较强的阅读能力、写作能力和表达能力，具有良好的计划与执行能力；4、 有对技术(如开源技术)研究感兴趣，具有清晰的逻辑思维能力和较强的学习能力；独立完成过应用系统的需求分析、概要设计、详细设计、数据结构设计，并能充分理解和系统的整理客户需求，并根据需求进行模块化和面向对象分析设计；5、熟悉Oracle、My SQL、DB2、Sybase等一种以上的数据库，并在该数据库下进行过应用开发；6、熟悉Linux、AIX、Solaris、HP Unix等一种以上的UNIX操作系统，并在该系统下进行过应用开发；                                                        职能类别：Python开发工程师                                        关键字：python                            微信分享
Python开发（09）,上海复深蓝软件股份有限公司,上海-浦东新区,0.8-1.1万/月,04-03,"['上海-浦东新区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",上市公司,1000-5000人,计算机软件,1、银联内部自动化测试相关的工具、脚本开发2、负责中国银联内部各应用版本自动化测试、自动化脚本编写及验证3、日常服务、应用系统日常数据提取方案测试及构建4、运维变更自动化脚本编写及验证岗位要求1、本科及以上学历，计算机及相关专业，1年及以上工作经验2、精通python语言，熟悉或擅长python框架（如Django、Tornado）3、拥有良好的代码习惯，结构清晰，命名规范，逻辑性强，遵守pylint和pep8规范4、熟悉mySQL数据库，熟悉unix命令5、优秀的沟通和表达能力，能清楚表达个人想法、理解他人观点，具备团队合作意识和推动协作达成的能力。                                                        职能类别：Python开发工程师                                        微信分享
Python开发工程师,上海治熵信息科技有限公司,上海,1-1.5万/月,04-03,"['上海\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招8人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,计算机软件,"本岗位为外包 非诚勿扰职位描述1.根据产品或项目的要求，参与业务分析和系统设计；2.完成编程、调试和单元测试工作；3.负责相关开发文档的编写；职位要求1.本科以上学历，计算机相关专业毕业；2个以上完整项目经验；2.有至少三年以上Python开发经验，能独立解决开发过程中遇到的各种问题；3.熟悉Django,了解HTTP协议,有Web应用程序开发经验;4.了解数据库原理,至少熟悉MySQL数据库,至少了解一种NoSQL数据库;5.熟悉Linux,对CentOS有深入了解;6.熟悉TCP/IP协议,有网络服务编程经验者优先;7.有丰富数据库使用经验者优先;8.有JAVA开发经验者优先；9.良好的编码风格和编程习惯，对高质量的代码有执着的追求;熟练掌握SVN，Git等代码版本管理工具的使用;10.良好的团队精神和沟通能力，高度的事业心和责任感，工作认真负责，具有良好的职业操守。                                                        职能类别：Python开发工程师                                        微信分享"
P0035-高级PYTHON工程师,中盈优创资讯科技有限公司,异地招聘,1.2-2.4万/月,04-03,"['北京\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa004-03发布']",国企,500-1000人,"通信/电信运营、增值服务,计算机软件",岗位职责：1、负责后端服务功能模块的设计与开发2、负责网络设备管理采集/控制协议的使用和扩展开发；3、参与公司技术中台产品的规划、设计和开发；4、参与新型网络技术的探索、研究和开发。任职条件：1、学历要求：计算机相关专业大学本科或硕士学历，3年以上后端开发经验；2、熟练使用python语言，熟悉flask使用框架、熟练使用协程等并发编程技术；3、熟练使用golang语言，熟悉gin/go-restful等框架，熟练使用goroutine等并发编程技术；4、了解unix/linux环境，掌握常用shell命令的用法；5、熟悉SVN，GIT等代码管理工具，熟悉版本发布流程；6、熟练使用MYSQL、ORACLE、Redis、ES数据库；7、有电信行业系统软件开发经验者和SDN开发经验值优先考虑；8、对传统网络管理协议和控制协议（snmp，netconf，bgp等）熟悉者优先考虑。                                                        职能类别：高级软件工程师                                        微信分享
python教师,广州编辅侠教育科技有限公司,广州-花都区,6-8千/月,04-03,"['广州-花都区\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,教育/培训/院校,岗位职责：1、担任主讲老师，教授少儿学习计算机编程。为孩子及家长讲授计算机知识，指导孩子编程学习。2、善于学习，配合公司课程开发。3、协助课程顾问，对家长说明技术及课程发展。4、认真备课，课后总结教学经验。5、配合公司完成其他交办工作。任职要求：1、本科以上学历，理工科专业、拥有教师资格证者优先；2、熟悉编程语言（Scratch、JavaScript、Python），热爱少儿教育，喜欢与孩子互动，具有爱心和责任心，认同公司文化，具有团队合作和奉献精神，有亲和力；3、具有讲解能力善于沟通，人际亲和力强，口齿清晰、表达流利；4、性格活泼，多才多艺，富有亲和力、爱心、责任心；5、愿意去了解并熟悉少儿心理，善于调动学生学习积极性。6、具有较强的学习能力，乐于探索最新科技产品、创客教育。福利待遇：待遇：6-8K福利：五险一金+下午茶+月度活动+生日会+生日福利+节日福利+带薪年假上班地点：广州市花都区公益路7号圣地教育城二楼                                                        职能类别：幼教讲师/助教                                        关键字：pythonC++                            微信分享
Python开发工程师,深圳市博悦科创科技有限公司,深圳-福田区,1-1.5万/月,04-03,"['深圳-福田区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,500-1000人,"计算机软件,互联网/电子商务",1、负责网页端mongo、hive数据库查询系统的前端、后端开发工作。2、负责oracle、pg、mysql、mongo、hive数据库语法解析开发工作。3、负责数据库查询文本结果的长文本分词识别开发工作。任职资格:1、熟练使用python、熟练使用Django开发框架，2年以上的开发经验。2、熟悉mongo、hive数据库查询语法。3、熟悉RabbitMQ、Elasticsearch，有相关的开发经验优先。4、有对长文本分词相关开发经验优先。5、有Hadoop使用经验优先。熟悉java语言优先 。                                                        职能类别：Python开发工程师                                        关键字：pythondjango                            微信分享
